timestamp,size,latitude,longitude,location,state
2021-06-11 02:32:00.000000 UTC,100,44.5,-104.04,9 W DWTN SPEARFISH,SD
2021-06-19 23:35:00.000000 UTC,175,44.46,-103.64,WHITEWOOD,SD
2021-07-03 18:46:00.000000 UTC,100,44.15,-103.48,3 SSE NEMO,SD
2021-08-26 23:29:00.000000 UTC,100,44.3,-103.87,CHEYENNE CROSSING,SD
2021-08-30 21:10:00.000000 UTC,100,44.14,-103.58,5 SW NEMO,SD
2021-04-06 02:13:00.000000 UTC,100,43.46,-96.83,1 NE TEA,SD
2021-04-06 02:27:00.000000 UTC,175,43.44,-96.61,4 ENE HARRISBURG,SD
2021-08-06 06:06:00.000000 UTC,100,43.3,-96.6,1 SW CANTON,SD
2021-08-28 23:52:00.000000 UTC,125,43.27,-96.67,5 WSW CANTON,SD
2021-08-28 23:55:00.000000 UTC,100,43.43,-96.71,1 W HARRISBURG,SD
2021-08-29 00:16:00.000000 UTC,100,43.33,-96.55,2 NE CANTON,SD
2021-08-28 20:32:00.000000 UTC,100,43.84,-97.29,6 SW ORLAND,SD
2021-08-28 23:58:00.000000 UTC,175,43.72,-97.39,SALEM,SD
2021-08-29 00:20:00.000000 UTC,175,43.69,-97.38,3 S SALEM,SD
2021-08-29 00:50:00.000000 UTC,150,43.6,-97.19,5 E CANISTOTA,SD
2021-06-07 23:14:00.000000 UTC,100,45.92,-99.68,2 ENE GREENWAY,SD
2021-06-09 03:04:00.000000 UTC,100,44.23,-103.04,7 NNE ELLSWORTH AFB,SD
2021-06-10 17:20:00.000000 UTC,100,44.85,-102.04,12 S FAITH,SD
2021-06-11 04:24:00.000000 UTC,100,44.88,-102.46,1 SSW OPAL,SD
2021-06-11 05:06:00.000000 UTC,100,44.75,-102.76,2 E FAIRPOINT,SD
2021-06-11 05:20:00.000000 UTC,100,44.85,-102.04,12 S FAITH,SD
2021-06-19 23:55:00.000000 UTC,100,44.27,-103.17,9 NNW ELLSWORTH AFB,SD
2021-06-20 00:00:00.000000 UTC,100,44.4,-103.51,1 S STURGIS,SD
2021-07-08 23:28:00.000000 UTC,100,44.35,-103.05,8 WSW HEREFORD,SD
2021-07-08 23:44:00.000000 UTC,175,44.19,-102.83,14 SSE HEREFORD,SD
2021-07-09 03:07:00.000000 UTC,250,44.85,-102.04,12 S FAITH,SD
2021-07-09 03:35:00.000000 UTC,250,44.85,-102.04,12 S FAITH,SD
2021-08-14 21:15:00.000000 UTC,100,44.24,-102.73,11 WSW ELM SPRINGS,SD
2021-08-14 21:40:00.000000 UTC,150,44.23,-102.57,6 SSW ELM SPRINGS,SD
2021-08-31 00:55:00.000000 UTC,200,45.03,-102.03,1 N FAITH,SD
2021-08-31 02:40:00.000000 UTC,100,44.52,-102.22,7 SSW PLAINVIEW,SD
2021-07-09 05:30:00.000000 UTC,150,43.56,-100.8,3 W WHITE RIVER,SD
2021-07-26 00:32:00.000000 UTC,125,43.58,-100.57,7 NW WOOD,SD
2021-07-26 01:04:00.000000 UTC,100,43.5,-100.62,7 W WOOD,SD
2021-08-14 23:50:00.000000 UTC,100,43.67,-100.8,8 NNW WHITE RIVER,SD
2021-08-23 22:25:00.000000 UTC,100,43.62,-100.81,5 NW WHITE RIVER,SD
2021-04-06 01:43:00.000000 UTC,125,43.59,-96.73,3 N SIOUX FALLS,SD
2021-07-09 07:21:00.000000 UTC,100,43.52,-96.83,5 WSW SIOUX FALLS,SD
2021-08-06 01:24:00.000000 UTC,100,43.82,-96.72,DELL RAPIDS,SD
2021-08-06 01:50:00.000000 UTC,350,43.62,-96.71,5 N SIOUX FALLS,SD
2021-08-06 02:10:00.000000 UTC,200,43.54,-96.62,4 WNW ROWENA,SD
2021-08-06 04:49:00.000000 UTC,100,43.66,-96.81,CROOKS,SD
2021-04-06 00:45:00.000000 UTC,100,44.04,-96.46,7 E FLANDREAU,SD
2021-08-06 00:15:00.000000 UTC,100,44.11,-96.83,9 N COLMAN,SD
2021-08-06 00:43:00.000000 UTC,150,44.09,-96.83,8 N COLMAN,SD
2021-07-09 01:13:00.000000 UTC,100,43.5,-102.22,6 NNW KYLE,SD
2021-05-21 04:23:00.000000 UTC,100,44.09,-102.83,1 S NEW UNDERWOOD,SD
2021-05-23 22:47:00.000000 UTC,100,44.02,-103.24,4 S DWTN RAPID CITY,SD
2021-06-08 20:38:00.000000 UTC,150,44.06,-102.04,7 NE QUINN,SD
2021-06-15 08:49:00.000000 UTC,200,43.99,-103.78,4 SE DEERFIELD,SD
2021-06-15 09:25:00.000000 UTC,100,43.95,-103.51,3 WSW SHERIDAN LAKE,SD
2021-06-20 01:50:00.000000 UTC,200,43.9,-102.37,9 SW WALL,SD
2021-07-09 00:00:00.000000 UTC,250,44.1,-102.8,2 E NEW UNDERWOOD,SD
2021-07-09 00:30:00.000000 UTC,275,43.86,-102.54,5 N SCENIC,SD
2021-07-16 22:18:00.000000 UTC,100,44.02,-103.65,3 S MYSTIC,SD
2021-07-16 22:35:00.000000 UTC,175,43.97,-103.51,4 NE HILL CITY,SD
2021-07-16 22:50:00.000000 UTC,225,43.87,-103.38,2 W HAYWARD,SD
2021-08-14 20:25:00.000000 UTC,100,44.06,-103.4,HISEGA,SD
2021-08-14 20:40:00.000000 UTC,100,43.97,-103.33,2 ENE ROCKERVILLE,SD
2021-08-14 22:20:00.000000 UTC,150,44.29,-102.18,3 NNE CREIGHTON,SD
2021-08-27 00:05:00.000000 UTC,450,43.99,-103.78,4 SE DEERFIELD,SD
2021-08-27 00:20:00.000000 UTC,200,43.99,-103.78,4 SE DEERFIELD,SD
2021-08-27 01:00:00.000000 UTC,175,43.93,-103.57,NW HILL CITY,SD
2021-08-27 01:40:00.000000 UTC,300,43.98,-103.17,7 SW RAPID CITY ARPT,SD
2021-08-27 01:56:00.000000 UTC,100,44.05,-103.06,RAPID CITY ARPT,SD
2021-08-30 21:30:00.000000 UTC,100,44.1,-103.52,2 ENE SILVER CITY,SD
2021-08-30 22:14:00.000000 UTC,150,43.93,-103.58,HILL CITY,SD
2021-08-30 22:30:00.000000 UTC,275,43.9,-103.54,3 SE HILL CITY,SD
2021-06-08 22:56:00.000000 UTC,150,45.53,-102.22,MEADOW,SD
2021-06-09 02:37:00.000000 UTC,100,45.29,-102.58,17 SSW BISON,SD
2021-07-05 23:13:00.000000 UTC,100,45.68,-102.89,11 NNW PRAIRIE CITY,SD
2021-07-09 01:04:00.000000 UTC,200,45.54,-102.47,1 N BISON,SD
2021-07-09 01:26:00.000000 UTC,150,45.75,-102.8,8 WSW LODGEPOLE,SD
2021-07-09 02:24:00.000000 UTC,200,45.25,-102.31,8 WNW USTA,SD
2021-07-23 23:32:00.000000 UTC,125,45.41,-102.92,3 SSE SORUM,SD
2021-07-24 00:30:00.000000 UTC,100,45.7,-102.29,7 SW SHADEHILL,SD
2021-07-24 01:20:00.000000 UTC,100,45.94,-102.01,7 E LEMMON,SD
2021-08-30 22:05:00.000000 UTC,250,45.68,-102.11,7 SSE SHADEHILL,SD
2021-08-30 22:40:00.000000 UTC,200,45.63,-102.17,7 NNE MEADOW,SD
2021-08-30 23:15:00.000000 UTC,275,45.55,-102.13,4 ENE MEADOW,SD
2021-08-30 23:55:00.000000 UTC,175,45.39,-102.14,10 SSE MEADOW,SD
2021-08-31 00:35:00.000000 UTC,175,45.88,-102.44,6 SW WHITE BUTTE,SD
2021-08-31 00:40:00.000000 UTC,150,45.17,-102.1,4 SE USTA,SD
2021-08-31 00:56:00.000000 UTC,175,45.81,-102.45,10 SSW WHITE BUTTE,SD
2021-06-11 08:03:00.000000 UTC,100,45.21,-99.61,TOLSTOY,SD
2021-08-24 04:24:00.000000 UTC,100,45.17,-100.19,10 NNE WHITLOCKS BAY RE,SD
2021-08-23 00:48:00.000000 UTC,100,43.87,-98.18,3 SW LETCHER,SD
2021-07-26 00:36:00.000000 UTC,300,45.02,-98.5,2 N ASHTON,SD
2021-07-26 01:11:00.000000 UTC,175,45.05,-98.1,TURTON,SD
2021-08-08 04:26:00.000000 UTC,100,45.21,-98.1,2 S VERDON,SD
2021-08-22 23:36:00.000000 UTC,275,45.23,-98.49,3 ESE MANSFIELD,SD
2021-07-05 17:15:00.000000 UTC,175,44.49,-100.66,2 WNW CHANTLER CREEK RE,SD
2021-08-14 23:57:00.000000 UTC,100,44.36,-100.56,8 SW WEST SHORE REC ARE,SD
2021-06-14 02:33:00.000000 UTC,175,43.0,-101.03,8 S SPRING CREEK,SD
2021-04-06 00:50:00.000000 UTC,100,43.36,-97.36,4 E FREEMAN,SD
2021-07-09 04:29:00.000000 UTC,125,43.33,-97.37,3 ESE FREEMAN,SD
2021-08-28 21:15:00.000000 UTC,100,43.28,-97.09,HURLEY,SD
2021-07-09 05:47:00.000000 UTC,100,42.97,-96.71,5 SW ALCESTER,SD
2021-08-31 00:32:00.000000 UTC,175,42.99,-96.77,6 S BERESFORD,SD
2021-07-26 13:30:00.000000 UTC,100,45.53,-100.27,GLENHAM,SD
2021-08-28 06:35:00.000000 UTC,125,45.53,-100.27,GLENHAM,SD
2021-08-28 06:56:00.000000 UTC,100,45.55,-100.01,3 NNE SELBY,SD
2021-08-28 07:32:00.000000 UTC,250,45.39,-99.98,5 N LOWRY,SD
2021-07-09 02:40:00.000000 UTC,100,45.05,-101.6,DUPREE,SD
2021-07-09 03:40:00.000000 UTC,100,44.55,-101.9,1 ENE BRIDGER,SD
2021-08-23 23:55:00.000000 UTC,100,44.83,-101.33,12 SSW SOUTH EAGLE BUTT,SD
2021-08-31 02:00:00.000000 UTC,175,44.77,-101.86,1 WNW RED SCAFFOLD,SD
2021-08-31 02:50:00.000000 UTC,100,45.07,-101.72,3 ENE RED ELM,SD
2021-04-10 01:59:00.000000 UTC,150,31.96,-95.98,15 SSE TRINIDAD,TX
2021-04-10 02:19:00.000000 UTC,100,31.88,-95.73,10 NNW PALESTINE,TX
2021-04-10 02:43:00.000000 UTC,125,31.83,-95.81,11 WNW PALESTINE,TX
2021-04-10 03:14:00.000000 UTC,100,31.73,-95.67,2 SW PALESTINE,TX
2021-05-29 03:55:00.000000 UTC,100,32.32,-102.55,ANDREWS,TX
2021-04-24 01:35:00.000000 UTC,250,33.77,-98.69,3 S HOLLIDAY,TX
2021-04-24 01:56:00.000000 UTC,300,33.83,-98.55,LAKESIDE CITY,TX
2021-11-11 00:35:00.000000 UTC,100,33.77,-98.55,4 S LAKESIDE CITY,TX
2021-03-13 21:39:00.000000 UTC,175,35.1,-101.38,1 W CLAUDE,TX
2021-03-13 22:25:00.000000 UTC,175,35.1,-101.38,1 W CLAUDE,TX
2021-03-13 23:00:00.000000 UTC,125,35.11,-101.33,2 E CLAUDE,TX
2021-07-17 22:14:00.000000 UTC,175,35.1,-101.41,3 WSW CLAUDE,TX
2021-04-24 00:49:00.000000 UTC,175,28.75,-98.29,1 ENE CAMPBELLTON,TX
2021-06-02 01:36:00.000000 UTC,175,32.34,-102.52,2 NE ANDREWS,TX
2021-09-30 16:01:00.000000 UTC,100,32.34,-102.55,1 N ANDREWS,TX
2021-05-17 23:12:00.000000 UTC,200,34.13,-102.86,10 NW NEEDMORE,TX
2021-05-17 23:34:00.000000 UTC,200,34.28,-102.79,5 NW MULESHOE,TX
2021-05-17 23:57:00.000000 UTC,200,34.03,-102.74,N NEEDMORE,TX
2021-06-27 01:18:00.000000 UTC,200,33.95,-102.75,MULESHOE WILDLIFE REFUG,TX
2021-05-04 00:20:00.000000 UTC,200,29.59,-98.94,LAKEHILLS,TX
2021-06-16 00:55:00.000000 UTC,100,29.7,-99.07,2 S BANDERA,TX
2021-12-18 17:12:00.000000 UTC,100,29.64,-99.26,2 SSE TARPLEY,TX
2021-04-15 22:00:00.000000 UTC,175,30.35,-97.36,1 E ELGIN,TX
2021-05-04 12:30:00.000000 UTC,150,30.04,-97.33,5 SSW BASTROP,TX
2021-05-04 12:55:00.000000 UTC,125,30.01,-97.15,1 E SMITHVILLE,TX
2021-01-25 06:30:00.000000 UTC,125,33.77,-99.17,13 NNE SEYMOUR,TX
2021-04-23 23:15:00.000000 UTC,125,33.61,-99.25,1 NE SEYMOUR,TX
2021-04-09 00:34:00.000000 UTC,150,31.2,-97.23,4 E TROY,TX
2021-05-04 03:52:00.000000 UTC,175,31.18,-97.33,2 WSW TROY,TX
2021-05-04 04:51:00.000000 UTC,100,31.1,-97.36,TEMPLE,TX
2021-03-23 06:44:00.000000 UTC,100,29.43,-98.75,4 SW SEA WORLD,TX
2021-04-24 00:08:00.000000 UTC,100,29.45,-98.53,3 NW SAN ANTONIO,TX
2021-04-29 01:22:00.000000 UTC,150,29.42,-98.65,3 NNW LACKLAND AFB,TX
2021-04-29 01:40:00.000000 UTC,175,29.48,-98.73,3 NW SEA WORLD,TX
2021-04-29 01:55:00.000000 UTC,100,29.52,-98.69,4 S HELOTES,TX
2021-05-04 00:10:00.000000 UTC,150,29.42,-98.78,6 WSW SEA WORLD,TX
2021-05-04 00:28:00.000000 UTC,100,29.5,-98.67,3 NNE SEA WORLD,TX
2021-05-04 01:10:00.000000 UTC,300,29.41,-98.53,2 WSW SAN ANTONIO,TX
2021-05-04 01:20:00.000000 UTC,550,29.36,-98.34,3 SSE CHINA GROVE,TX
2021-05-04 01:35:00.000000 UTC,550,29.36,-98.34,3 SSE CHINA GROVE,TX
2021-05-04 01:57:00.000000 UTC,100,29.46,-98.27,5 SE CONVERSE,TX
2021-05-11 23:08:00.000000 UTC,100,29.38,-98.74,6 SSW SEA WORLD,TX
2021-12-18 15:58:00.000000 UTC,100,29.21,-98.41,2 N SANDY OAKS,TX
2021-03-23 05:56:00.000000 UTC,175,29.95,-98.42,4 SSW TWIN SISTERS,TX
2021-05-10 01:04:00.000000 UTC,175,30.24,-98.56,1 E HYE,TX
2021-05-29 00:15:00.000000 UTC,100,30.32,-98.53,6 NNE HYE,TX
2021-03-23 02:35:00.000000 UTC,100,31.74,-97.56,3 SSE CLIFTON,TX
2021-03-25 00:55:00.000000 UTC,125,31.9,-97.65,2 S MERIDIAN,TX
2021-04-08 22:46:00.000000 UTC,100,31.77,-97.83,CRANFILLS GAP,TX
2021-05-03 23:04:00.000000 UTC,175,32.01,-97.81,4 ENE IREDELL,TX
2021-05-03 23:53:00.000000 UTC,175,32.08,-97.57,5 NNE MORGAN,TX
2021-02-26 04:43:00.000000 UTC,100,33.45,-94.13,1 N NASH,TX
2021-04-09 17:56:00.000000 UTC,150,33.52,-94.63,1 NW DE KALB,TX
2021-04-14 10:27:00.000000 UTC,100,33.5,-94.6,1 ESE DE KALB,TX
2021-12-11 03:45:00.000000 UTC,100,33.49,-94.11,3 NNE NASH,TX
2021-12-11 04:45:00.000000 UTC,100,33.49,-94.11,3 NNE NASH,TX
2021-01-06 23:31:00.000000 UTC,100,29.4,-95.43,3 SSW IOWA COLONY,TX
2021-04-09 01:50:00.000000 UTC,125,30.7,-96.49,2 SSW LAKE BRYAN,TX
2021-04-09 02:15:00.000000 UTC,275,30.6,-96.38,3 WSW COLLEGE STATION,TX
2021-05-25 21:42:00.000000 UTC,150,30.21,-103.24,MARATHON,TX
2021-05-28 21:46:00.000000 UTC,100,30.36,-103.67,ALPINE,TX
2021-03-17 07:37:00.000000 UTC,200,31.71,-98.99,BROWNWOOD,TX
2021-03-17 07:49:00.000000 UTC,100,31.83,-98.79,BLANKET,TX
2021-05-10 23:50:00.000000 UTC,175,31.62,-99.03,8 S BROWNWOOD,TX
2021-06-03 00:15:00.000000 UTC,100,30.52,-96.72,1 WSW CALDWELL,TX
2021-03-23 02:25:00.000000 UTC,300,30.83,-98.26,5 NNW BURNET,TX
2021-03-23 03:05:00.000000 UTC,175,30.74,-98.05,BERTRAM,TX
2021-04-15 20:34:00.000000 UTC,250,30.76,-98.23,BURNET,TX
2021-04-15 20:52:00.000000 UTC,275,30.75,-98.05,BERTRAM,TX
2021-05-04 00:15:00.000000 UTC,150,32.96,-101.24,7 NW FLUVANNA,TX
2021-05-19 00:53:00.000000 UTC,175,32.77,-101.55,6 W GAIL,TX
2021-05-19 01:23:00.000000 UTC,150,32.77,-101.52,4 W GAIL,TX
2021-05-19 01:38:00.000000 UTC,125,32.7,-101.48,5 SSW GAIL,TX
2021-05-24 01:40:00.000000 UTC,175,30.21,-103.32,5 W MARATHON,TX
2021-05-25 21:47:00.000000 UTC,100,30.21,-103.26,1 W MARATHON,TX
2021-03-23 06:52:00.000000 UTC,150,29.86,-97.86,2 NNW MARTINDALE,TX
2021-05-04 11:52:00.000000 UTC,150,29.9,-97.88,4 ENE SAN MARCOS,TX
2021-05-04 12:25:00.000000 UTC,175,29.91,-97.75,4 SE UHLAND,TX
2021-05-04 15:13:00.000000 UTC,100,29.87,-97.65,1 SE LOCKHART,TX
2021-05-10 17:50:00.000000 UTC,175,33.02,-95.02,1 SE ROCKY MOUND,TX
2021-03-13 21:50:00.000000 UTC,275,35.33,-101.4,1 SW PANHANDLE,TX
2021-03-13 22:50:00.000000 UTC,275,35.33,-101.4,1 SW PANHANDLE,TX
2021-04-23 23:10:00.000000 UTC,100,35.58,-101.19,1 WNW SKELLYTOWN,TX
2021-05-26 23:14:00.000000 UTC,100,35.32,-101.43,3 WSW PANHANDLE,TX
2021-05-26 23:29:00.000000 UTC,150,35.34,-101.39,PANHANDLE,TX
2021-05-26 23:49:00.000000 UTC,250,35.31,-101.43,4 SW PANHANDLE,TX
2021-05-27 00:39:00.000000 UTC,250,35.42,-101.38,5 N PANHANDLE,TX
2021-05-27 01:11:00.000000 UTC,100,35.46,-101.12,4 NE WHITE DEER,TX
2021-10-13 04:11:00.000000 UTC,100,35.28,-101.42,5 SSW PANHANDLE,TX
2021-05-10 18:59:00.000000 UTC,175,33.01,-94.64,1 NW HUGHES SPRINGS,TX
2021-05-10 19:25:00.000000 UTC,175,32.95,-94.25,8 ESE LINDEN,TX
2021-03-13 19:43:00.000000 UTC,125,34.47,-102.21,8 SE DIMMITT,TX
2021-03-13 20:38:00.000000 UTC,125,34.39,-102.31,11 W HART,TX
2021-04-10 03:20:00.000000 UTC,100,31.8,-95.15,RUSK,TX
2021-05-11 20:45:00.000000 UTC,100,31.87,-95.21,4 WSW GALLATIN,TX
2021-03-17 00:55:00.000000 UTC,150,34.42,-100.25,CHILDRESS,TX
2021-04-23 23:43:00.000000 UTC,100,34.34,-100.39,3 S TELL,TX
2021-05-16 22:50:00.000000 UTC,157,34.39,-100.07,KIRKLAND,TX
2021-04-24 02:38:00.000000 UTC,175,33.71,-98.37,LAKE ARROWHEAD,TX
2021-04-24 03:05:00.000000 UTC,125,33.65,-98.04,2 NW BELLEVUE,TX
2021-05-17 01:32:00.000000 UTC,100,33.85,-98.21,2 NNW HENRIETTA,TX
2021-11-11 01:12:00.000000 UTC,100,33.56,-98.14,BUFFALO SPRINGS,TX
2021-05-15 23:40:00.000000 UTC,100,33.72,-102.76,MORTON,TX
2021-05-24 23:30:00.000000 UTC,100,33.72,-102.76,MORTON,TX
2021-05-31 01:50:00.000000 UTC,100,33.72,-102.85,5 W MORTON,TX
2021-04-28 19:18:00.000000 UTC,125,31.89,-100.3,BRONTE,TX
2021-04-15 19:13:00.000000 UTC,100,31.9,-99.34,2 SW ECHO,TX
2021-04-28 20:35:00.000000 UTC,175,31.99,-99.59,2 E NOVICE,TX
2021-02-26 02:30:00.000000 UTC,150,33.24,-96.66,2 N MCKINNEY,TX
2021-02-26 02:48:00.000000 UTC,100,33.29,-96.56,1 E MELISSA,TX
2021-04-23 19:45:00.000000 UTC,200,33.01,-96.61,MURPHY,TX
2021-04-23 20:00:00.000000 UTC,175,33.03,-96.44,LAVON,TX
2021-04-23 20:18:00.000000 UTC,150,33.04,-96.37,NEVADA,TX
2021-05-11 03:15:00.000000 UTC,150,33.03,-96.43,LAVON,TX
2021-06-12 11:37:00.000000 UTC,100,33.16,-96.71,4 SW MCKINNEY,TX
2021-11-11 03:23:00.000000 UTC,100,33.0,-96.61,1 S MURPHY,TX
2021-12-10 22:56:00.000000 UTC,100,33.16,-96.31,3 E FARMERSVILLE,TX
2021-03-17 01:02:00.000000 UTC,125,34.85,-100.2,1 E WELLINGTON,TX
2021-03-23 06:05:00.000000 UTC,175,29.9,-98.3,3 NW CANYON LAKE,TX
2021-03-23 06:29:00.000000 UTC,200,29.79,-98.07,7 NNE NEW BRAUNFELS,TX
2021-04-29 03:00:00.000000 UTC,175,29.77,-98.19,6 NW NEW BRAUNFELS,TX
2021-05-18 20:24:00.000000 UTC,125,29.72,-98.16,3 WNW NEW BRAUNFELS,TX
2021-04-13 03:28:00.000000 UTC,175,31.22,-99.76,5 E EDEN,TX
2021-05-04 01:08:00.000000 UTC,100,33.7,-97.01,1 N CALLISBURG,TX
2021-11-11 01:02:00.000000 UTC,100,33.56,-97.35,4 NW ERA,TX
2021-11-11 01:04:00.000000 UTC,100,33.6,-97.11,3 SE GAINESVILLE,TX
2021-11-11 01:24:00.000000 UTC,175,33.51,-97.19,2 NW VALLEY VIEW,TX
2021-03-23 00:30:00.000000 UTC,150,31.29,-98.06,14 SSE EVANT,TX
2021-05-28 19:30:00.000000 UTC,100,31.44,-97.89,9 W GATESVILLE,TX
2021-03-13 02:47:00.000000 UTC,175,33.88,-100.33,4 E DELWIN,TX
2021-03-17 00:15:00.000000 UTC,175,34.23,-100.44,CEE VEE,TX
2021-04-23 21:27:00.000000 UTC,175,34.27,-100.31,8 ENE CEE VEE,TX
2021-04-23 21:53:00.000000 UTC,150,34.23,-100.11,6 NNE SWEARINGEN,TX
2021-04-27 20:18:00.000000 UTC,275,33.9,-100.3,8 S PADUCAH,TX
2021-05-17 00:35:00.000000 UTC,125,34.15,-100.37,10 NNW PADUCAH,TX
2021-05-18 08:30:00.000000 UTC,100,31.39,-102.35,CRANE,TX
2021-03-22 19:15:00.000000 UTC,100,33.64,-101.24,CROSBYTON,TX
2021-05-28 18:22:00.000000 UTC,125,33.67,-101.4,1 WSW RALLS,TX
2021-04-28 05:45:00.000000 UTC,200,31.37,-102.34,2 SSE CRANE,TX
2021-05-25 22:22:00.000000 UTC,125,31.64,-102.34,3 S PLEASANT FARMS,TX
2021-05-28 23:09:00.000000 UTC,200,31.38,-102.7,5 W TUBBS CORNER,TX
2021-05-28 23:42:00.000000 UTC,200,31.39,-102.43,5 W CRANE,TX
2021-05-28 23:42:00.000000 UTC,300,31.59,-102.59,10 S PENWELL,TX
2021-05-29 00:21:00.000000 UTC,200,31.63,-102.4,5 SW PLEASANT FARMS,TX
2021-05-31 22:35:00.000000 UTC,200,31.51,-102.65,17 NE GRANDFALLS,TX
2021-05-14 23:04:00.000000 UTC,100,36.06,-102.44,4 E DALHART,TX
2021-05-17 00:59:00.000000 UTC,150,36.26,-102.83,9 NW WARE,TX
2021-07-04 21:55:00.000000 UTC,200,36.08,-102.51,1 N DALHART,TX
2021-07-04 22:43:00.000000 UTC,150,36.06,-102.44,4 E DALHART,TX
2021-03-17 10:05:00.000000 UTC,100,32.96,-96.98,COPPELL,TX
2021-03-23 03:20:00.000000 UTC,100,32.93,-96.53,2 NE ROWLETT,TX
2021-03-24 22:57:00.000000 UTC,100,32.71,-96.57,3 ESE BALCH SPRINGS,TX
2021-04-10 00:23:00.000000 UTC,100,32.6,-96.76,1 E LANCASTER,TX
2021-04-10 00:55:00.000000 UTC,100,32.89,-96.71,3 SSE BUCKINGHAM,TX
2021-04-10 01:09:00.000000 UTC,200,32.68,-96.86,4 NE DUNCANVILLE,TX
2021-04-10 01:15:00.000000 UTC,100,32.89,-96.57,2 SW ROWLETT,TX
2021-04-23 18:46:00.000000 UTC,100,32.76,-97.03,5 N GRAND PRAIRIE,TX
2021-04-23 19:40:00.000000 UTC,100,32.97,-96.71,RICHARDSON,TX
2021-05-04 02:03:00.000000 UTC,100,32.76,-96.66,4 WSW MESQUITE,TX
2021-05-11 03:48:00.000000 UTC,100,32.71,-96.58,2 ESE BALCH SPRINGS,TX
2021-11-11 03:57:00.000000 UTC,125,32.76,-96.96,4 WNW COCKRELL HILL,TX
2021-05-04 01:46:00.000000 UTC,100,32.73,-101.96,LAMESA,TX
2021-05-16 22:46:00.000000 UTC,150,35.15,-102.55,10 NE SIMMS,TX
2021-05-16 23:59:00.000000 UTC,175,35.12,-102.4,9 S VEGA,TX
2021-05-25 23:05:00.000000 UTC,100,35.1,-102.21,8 SSE WILDORADO,TX
2021-10-01 22:52:00.000000 UTC,100,34.87,-102.4,3 N HEREFORD,TX
2021-03-25 02:17:00.000000 UTC,150,33.02,-97.27,2 WNW ROANOKE,TX
2021-03-25 02:34:00.000000 UTC,200,33.05,-97.27,2 SSW NORTHLAKE,TX
2021-03-25 03:08:00.000000 UTC,150,33.16,-96.94,1 W LITTLE ELM,TX
2021-03-25 03:23:00.000000 UTC,175,33.22,-96.88,5 NE LITTLE ELM,TX
2021-04-29 01:46:00.000000 UTC,175,33.0,-97.19,1 SE TROPHY CLUB,TX
2021-04-29 02:01:00.000000 UTC,150,33.0,-97.16,2 E TROPHY CLUB,TX
2021-05-03 23:44:00.000000 UTC,125,33.17,-97.18,4 SW DENTON,TX
2021-05-04 00:10:00.000000 UTC,100,33.18,-97.11,3 SSE DENTON,TX
2021-05-04 00:10:00.000000 UTC,100,33.33,-96.85,4 W CELINA,TX
2021-05-10 23:24:00.000000 UTC,400,33.19,-97.29,PONDER,TX
2021-11-11 01:47:00.000000 UTC,150,33.37,-97.16,1 NE SANGER,TX
2021-11-11 01:50:00.000000 UTC,125,33.34,-96.97,3 NNE AUBREY,TX
2021-11-11 02:19:00.000000 UTC,125,33.28,-96.97,1 ENE KRUGERVILLE,TX
2021-11-11 02:38:00.000000 UTC,125,33.31,-96.89,5 E AUBREY,TX
2021-05-17 22:02:00.000000 UTC,100,33.45,-100.85,2 S SPUR,TX
2021-05-25 02:48:00.000000 UTC,100,33.48,-100.85,SPUR,TX
2021-05-17 00:55:00.000000 UTC,125,34.94,-100.95,4 W CLARENDON,TX
2021-06-26 02:36:00.000000 UTC,200,34.93,-100.89,CLARENDON,TX
2021-07-17 23:02:00.000000 UTC,100,35.02,-100.89,1 ENE GREENBELT LAKE,TX
2021-07-25 21:08:00.000000 UTC,200,35.11,-100.9,5 N HOWARDWICK,TX
2021-05-18 23:28:00.000000 UTC,175,32.83,-101.91,7 NNE LAMESA,TX
2021-05-19 00:27:00.000000 UTC,100,32.77,-101.73,16 W GAIL,TX
2021-04-13 07:32:00.000000 UTC,250,32.47,-98.68,RANGER,TX
2021-05-15 23:41:00.000000 UTC,100,32.02,-102.37,GARDENDALE,TX
2021-05-25 22:28:00.000000 UTC,275,31.68,-102.34,PLEASANT FARMS,TX
2021-07-12 01:04:00.000000 UTC,100,32.02,-102.37,GARDENDALE,TX
2021-03-25 05:55:00.000000 UTC,200,29.73,-100.04,BARKSDALE,TX
2021-07-12 02:35:00.000000 UTC,125,31.84,-106.53,6 NW EL PASO,TX
2021-04-09 23:52:00.000000 UTC,200,32.27,-97.08,6 SW MAYPEARL,TX
2021-04-10 00:00:00.000000 UTC,100,32.45,-97.0,3 S MIDLOTHIAN,TX
2021-04-10 00:12:00.000000 UTC,175,32.18,-96.95,4 W ITALY,TX
2021-04-10 00:34:00.000000 UTC,175,32.32,-97.01,1 NNW MAYPEARL,TX
2021-04-10 01:04:00.000000 UTC,300,32.19,-96.89,ITALY,TX
2021-05-04 01:44:00.000000 UTC,100,32.43,-97.0,5 S MIDLOTHIAN,TX
2021-05-04 02:23:00.000000 UTC,175,32.42,-96.84,1 NE WAXAHACHIE,TX
2021-05-04 02:58:00.000000 UTC,100,32.3,-97.03,2 SW MAYPEARL,TX
2021-04-13 08:56:00.000000 UTC,175,32.33,-98.12,9 NE STEPHENVILLE,TX
